,keyword,date,trend_index
3355,hipoteca,2020-05-10,76
3356,hipoteca,2020-05-17,85
3357,hipoteca,2020-05-24,88
3358,idealista,2019-01-06,82
3359,idealista,2019-01-13,83
3360,idealista,2019-01-20,78
3361,idealista,2019-01-27,80
3362,idealista,2019-02-03,81
3363,idealista,2019-02-10,84
3364,idealista,2019-02-17,80
3365,idealista,2019-02-24,78
3366,idealista,2019-03-03,77
3367,idealista,2019-03-10,81
3368,idealista,2019-03-17,83
3369,idealista,2019-03-24,81
3370,idealista,2019-03-31,78
3371,idealista,2019-04-07,73
3372,idealista,2019-04-14,68
3373,idealista,2019-04-21,72
3374,idealista,2019-04-28,70
3375,idealista,2019-05-05,75
3376,idealista,2019-05-12,74
3377,idealista,2019-05-19,78
3378,idealista,2019-05-26,76
3379,idealista,2019-06-02,75
3380,idealista,2019-06-09,77
3381,idealista,2019-06-16,77
3382,idealista,2019-06-23,76
3383,idealista,2019-06-30,78
3384,idealista,2019-07-07,77
3385,idealista,2019-07-14,78
3386,idealista,2019-07-21,83
3387,idealista,2019-07-28,82
3388,idealista,2019-08-04,79
3389,idealista,2019-08-11,80
3390,idealista,2019-08-18,83
3391,idealista,2019-08-25,90
3392,idealista,2019-09-01,85
3393,idealista,2019-09-08,80
3394,idealista,2019-09-15,77
3395,idealista,2019-09-22,79
3396,idealista,2019-09-29,79
3397,idealista,2019-10-06,80
3398,idealista,2019-10-13,77
3399,idealista,2019-10-20,73
3400,idealista,2019-10-27,73
3401,idealista,2019-11-03,75
3402,idealista,2019-11-10,73
3403,idealista,2019-11-17,75
3404,idealista,2019-11-24,67
3405,idealista,2019-12-01,66
3406,idealista,2019-12-08,68
3407,idealista,2019-12-15,65
3408,idealista,2019-12-22,66
3409,idealista,2019-12-29,75
3410,idealista,2020-01-05,80
3411,idealista,2020-01-12,86
3412,idealista,2020-01-19,82
3413,idealista,2020-01-26,86
3414,idealista,2020-02-02,87
3415,idealista,2020-02-09,89
3416,idealista,2020-02-16,92
3417,idealista,2020-02-23,86
3418,idealista,2020-03-01,82
3419,idealista,2020-03-08,59
3420,idealista,2020-03-15,37
3421,idealista,2020-03-22,41
3422,idealista,2020-03-29,45
3423,idealista,2020-04-05,55
3424,idealista,2020-04-12,57
3425,idealista,2020-04-19,57
3426,idealista,2020-04-26,66
3427,idealista,2020-05-03,73
3428,idealista,2020-05-10,76
3429,idealista,2020-05-17,90
3430,idealista,2020-05-24,100
3431,badi,2019-01-06,42
3432,badi,2019-01-13,58
3433,badi,2019-01-20,35
3434,badi,2019-01-27,34
3435,badi,2019-02-03,56
3436,badi,2019-02-10,42
3437,badi,2019-02-17,29
3438,badi,2019-02-24,42
3439,badi,2019-03-03,33
3440,badi,2019-03-10,43
3441,badi,2019-03-17,34
3442,badi,2019-03-24,41
3443,badi,2019-03-31,46
3444,badi,2019-04-07,38
3445,badi,2019-04-14,43
3446,badi,2019-04-21,42
3447,badi,2019-04-28,34
3448,badi,2019-05-05,47
3449,badi,2019-05-12,48
3450,badi,2019-05-19,41
3451,badi,2019-05-26,45
3452,badi,2019-06-02,48
3453,badi,2019-06-09,53
3454,badi,2019-06-16,86
3455,badi,2019-06-23,68
3456,badi,2019-06-30,63
3457,badi,2019-07-07,62
3458,badi,2019-07-14,69
3459,badi,2019-07-21,62
3460,badi,2019-07-28,49
3461,badi,2019-08-04,51
3462,badi,2019-08-11,65
3463,badi,2019-08-18,54
3464,badi,2019-08-25,100
3465,badi,2019-09-01,87
3466,badi,2019-09-08,81
3467,badi,2019-09-15,79
3468,badi,2019-09-22,77
3469,badi,2019-09-29,77
3470,badi,2019-10-06,61
3471,badi,2019-10-13,51
3472,badi,2019-10-20,57
3473,badi,2019-10-27,53
3474,badi,2019-11-03,52
3475,badi,2019-11-10,47
3476,badi,2019-11-17,56
3477,badi,2019-11-24,52
3478,badi,2019-12-01,62
3479,badi,2019-12-08,28
3480,badi,2019-12-15,33
3481,badi,2019-12-22,34
3482,badi,2019-12-29,41
3483,badi,2020-01-05,60
3484,badi,2020-01-12,64
3485,badi,2020-01-19,60
3486,badi,2020-01-26,71
3487,badi,2020-02-02,64
3488,badi,2020-02-09,53
3489,badi,2020-02-16,73
3490,badi,2020-02-23,59
3491,badi,2020-03-01,60
3492,badi,2020-03-08,41
3493,badi,2020-03-15,27
3494,badi,2020-03-22,28
3495,badi,2020-03-29,19
3496,badi,2020-04-05,32
3497,badi,2020-04-12,30
3498,badi,2020-04-19,19
3499,badi,2020-04-26,37
3500,badi,2020-05-03,26
3501,badi,2020-05-10,43
3502,badi,2020-05-17,43
3503,badi,2020-05-24,45
3504,piso barato,2019-01-06,73
3505,piso barato,2019-01-13,86
3506,piso barato,2019-01-20,85
3507,piso barato,2019-01-27,86
3508,piso barato,2019-02-03,100
3509,piso barato,2019-02-10,70
3510,piso barato,2019-02-17,82
3511,piso barato,2019-02-24,84
3512,piso barato,2019-03-03,85
3513,piso barato,2019-03-10,78
3514,piso barato,2019-03-17,86
3515,piso barato,2019-03-24,83
3516,piso barato,2019-03-31,70
3517,piso barato,2019-04-07,70
3518,piso barato,2019-04-14,78
3519,piso barato,2019-04-21,76
3520,piso barato,2019-04-28,72
3521,piso barato,2019-05-05,67
3522,piso barato,2019-05-12,78
3523,piso barato,2019-05-19,71
3524,piso barato,2019-05-26,72
3525,piso barato,2019-06-02,81
3526,piso barato,2019-06-09,77
3527,piso barato,2019-06-16,57
3528,piso barato,2019-06-23,80
3529,piso barato,2019-06-30,71
3530,piso barato,2019-07-07,65
3531,piso barato,2019-07-14,53
3532,piso barato,2019-07-21,90
3533,piso barato,2019-07-28,69
3534,piso barato,2019-08-04,80
3535,piso barato,2019-08-11,73
3536,piso barato,2019-08-18,87
3537,piso barato,2019-08-25,81
3538,piso barato,2019-09-01,81
3539,piso barato,2019-09-08,83
3540,piso barato,2019-09-15,83
3541,piso barato,2019-09-22,81
3542,piso barato,2019-09-29,76
3543,piso barato,2019-10-06,62
3544,piso barato,2019-10-13,68
3545,piso barato,2019-10-20,75
3546,piso barato,2019-10-27,56
3547,piso barato,2019-11-03,76
3548,piso barato,2019-11-10,61
3549,piso barato,2019-11-17,67
3550,piso barato,2019-11-24,73
3551,piso barato,2019-12-01,62
3552,piso barato,2019-12-08,65
3553,piso barato,2019-12-15,59
3554,piso barato,2019-12-22,53
3555,piso barato,2019-12-29,62
3556,piso barato,2020-01-05,70
3557,piso barato,2020-01-12,68
3558,piso barato,2020-01-19,74
3559,piso barato,2020-01-26,71
3560,piso barato,2020-02-02,62
3561,piso barato,2020-02-09,81
3562,piso barato,2020-02-16,71
3563,piso barato,2020-02-23,75
3564,piso barato,2020-03-01,72
3565,piso barato,2020-03-08,55
3566,piso barato,2020-03-15,35
3567,piso barato,2020-03-22,31
3568,piso barato,2020-03-29,39
3569,piso barato,2020-04-05,37
3570,piso barato,2020-04-12,43
3571,piso barato,2020-04-19,43
3572,piso barato,2020-04-26,53
3573,piso barato,2020-05-03,70
3574,piso barato,2020-05-10,66
3575,piso barato,2020-05-17,77
3576,piso barato,2020-05-24,84
3577,coronavirus,2019-01-06,0
3578,coronavirus,2019-01-13,0
3579,coronavirus,2019-01-20,0
3580,coronavirus,2019-01-27,0
3581,coronavirus,2019-02-03,0
3582,coronavirus,2019-02-10,0
3583,coronavirus,2019-02-17,0
3584,coronavirus,2019-02-24,0
3585,coronavirus,2019-03-03,0
3586,coronavirus,2019-03-10,0
3587,coronavirus,2019-03-17,0
3588,coronavirus,2019-03-24,0
3589,coronavirus,2019-03-31,0
3590,coronavirus,2019-04-07,0
3591,coronavirus,2019-04-14,0
3592,coronavirus,2019-04-21,0
3593,coronavirus,2019-04-28,0
3594,coronavirus,2019-05-05,0
3595,coronavirus,2019-05-12,0
3596,coronavirus,2019-05-19,0
3597,coronavirus,2019-05-26,0
3598,coronavirus,2019-06-02,0
3599,coronavirus,2019-06-09,0
3600,coronavirus,2019-06-16,0
3601,coronavirus,2019-06-23,0
3602,coronavirus,2019-06-30,0
3603,coronavirus,2019-07-07,0
3604,coronavirus,2019-07-14,0
3605,coronavirus,2019-07-21,0
3606,coronavirus,2019-07-28,0
3607,coronavirus,2019-08-04,0
3608,coronavirus,2019-08-11,0
3609,coronavirus,2019-08-18,0
3610,coronavirus,2019-08-25,0
3611,coronavirus,2019-09-01,0
3612,coronavirus,2019-09-08,0
3613,coronavirus,2019-09-15,0
3614,coronavirus,2019-09-22,0
3615,coronavirus,2019-09-29,0
3616,coronavirus,2019-10-06,0
3617,coronavirus,2019-10-13,0
3618,coronavirus,2019-10-20,0
3619,coronavirus,2019-10-27,0
3620,coronavirus,2019-11-03,0
3621,coronavirus,2019-11-10,0
3622,coronavirus,2019-11-17,0
3623,coronavirus,2019-11-24,0
3624,coronavirus,2019-12-01,0
3625,coronavirus,2019-12-08,0
3626,coronavirus,2019-12-15,0
3627,coronavirus,2019-12-22,0
3628,coronavirus,2019-12-29,0
3629,coronavirus,2020-01-05,0
3630,coronavirus,2020-01-12,0
3631,coronavirus,2020-01-19,2
3632,coronavirus,2020-01-26,8
3633,coronavirus,2020-02-02,5
3634,coronavirus,2020-02-09,5
3635,coronavirus,2020-02-16,3
3636,coronavirus,2020-02-23,31
3637,coronavirus,2020-03-01,30
3638,coronavirus,2020-03-08,100
3639,coronavirus,2020-03-15,95
3640,coronavirus,2020-03-22,74
3641,coronavirus,2020-03-29,56
3642,coronavirus,2020-04-05,50
3643,coronavirus,2020-04-12,39
3644,coronavirus,2020-04-19,32
3645,coronavirus,2020-04-26,29
3646,coronavirus,2020-05-03,28
3647,coronavirus,2020-05-10,23
3648,coronavirus,2020-05-17,22
3649,coronavirus,2020-05-24,16
3650,pandemia,2019-01-06,0
3651,pandemia,2019-01-13,0
3652,pandemia,2019-01-20,0
3653,pandemia,2019-01-27,0
3654,pandemia,2019-02-03,0
3655,pandemia,2019-02-10,0
3656,pandemia,2019-02-17,0
3657,pandemia,2019-02-24,0
3658,pandemia,2019-03-03,0
3659,pandemia,2019-03-10,0
3660,pandemia,2019-03-17,0
3661,pandemia,2019-03-24,0
3662,pandemia,2019-03-31,0
3663,pandemia,2019-04-07,0
3664,pandemia,2019-04-14,0
3665,pandemia,2019-04-21,1
3666,pandemia,2019-04-28,0
3667,pandemia,2019-05-05,0
3668,pandemia,2019-05-12,0
3669,pandemia,2019-05-19,0
3670,pandemia,2019-05-26,0
3671,pandemia,2019-06-02,0
3672,pandemia,2019-06-09,0
3673,pandemia,2019-06-16,0
3674,pandemia,2019-06-23,0
3675,pandemia,2019-06-30,0
3676,pandemia,2019-07-07,0
3677,pandemia,2019-07-14,0
3678,pandemia,2019-07-21,0
3679,pandemia,2019-07-28,0
3680,pandemia,2019-08-04,0
3681,pandemia,2019-08-11,0
3682,pandemia,2019-08-18,0
3683,pandemia,2019-08-25,0
3684,pandemia,2019-09-01,0
3685,pandemia,2019-09-08,0
3686,pandemia,2019-09-15,0
3687,pandemia,2019-09-22,0
3688,pandemia,2019-09-29,0
3689,pandemia,2019-10-06,0
3690,pandemia,2019-10-13,0
3691,pandemia,2019-10-20,0
3692,pandemia,2019-10-27,0
3693,pandemia,2019-11-03,0
3694,pandemia,2019-11-10,0
3695,pandemia,2019-11-17,0
3696,pandemia,2019-11-24,0
3697,pandemia,2019-12-01,0
3698,pandemia,2019-12-08,0
3699,pandemia,2019-12-15,0
3700,pandemia,2019-12-22,0
3701,pandemia,2019-12-29,0
3702,pandemia,2020-01-05,0
3703,pandemia,2020-01-12,0
3704,pandemia,2020-01-19,2
3705,pandemia,2020-01-26,5
3706,pandemia,2020-02-02,3
3707,pandemia,2020-02-09,2
3708,pandemia,2020-02-16,2
3709,pandemia,2020-02-23,43
3710,pandemia,2020-03-01,9
3711,pandemia,2020-03-08,100
3712,pandemia,2020-03-15,48
3713,pandemia,2020-03-22,45
3714,pandemia,2020-03-29,43
3715,pandemia,2020-04-05,34
3716,pandemia,2020-04-12,29
3717,pandemia,2020-04-19,25
3718,pandemia,2020-04-26,26
3719,pandemia,2020-05-03,26
3720,pandemia,2020-05-10,23
3721,pandemia,2020-05-17,22
3722,pandemia,2020-05-24,21
3723,infeccion,2019-01-06,71
3724,infeccion,2019-01-13,68
3725,infeccion,2019-01-20,77
3726,infeccion,2019-01-27,77
3727,infeccion,2019-02-03,79
3728,infeccion,2019-02-10,78
3729,infeccion,2019-02-17,74
3730,infeccion,2019-02-24,74
3731,infeccion,2019-03-03,74
3732,infeccion,2019-03-10,74
3733,infeccion,2019-03-17,75
3734,infeccion,2019-03-24,75
3735,infeccion,2019-03-31,78
3736,infeccion,2019-04-07,69
3737,infeccion,2019-04-14,67
3738,infeccion,2019-04-21,71
3739,infeccion,2019-04-28,71
3740,infeccion,2019-05-05,68
3741,infeccion,2019-05-12,75
3742,infeccion,2019-05-19,69
3743,infeccion,2019-05-26,68
3744,infeccion,2019-06-02,72
3745,infeccion,2019-06-09,71
3746,infeccion,2019-06-16,79
3747,infeccion,2019-06-23,70
3748,infeccion,2019-06-30,76
3749,infeccion,2019-07-07,77
3750,infeccion,2019-07-14,81
3751,infeccion,2019-07-21,76
3752,infeccion,2019-07-28,80
3753,infeccion,2019-08-04,74
3754,infeccion,2019-08-11,76
3755,infeccion,2019-08-18,85
3756,infeccion,2019-08-25,81
3757,infeccion,2019-09-01,70
3758,infeccion,2019-09-08,65
3759,infeccion,2019-09-15,67
3760,infeccion,2019-09-22,67
3761,infeccion,2019-09-29,69
3762,infeccion,2019-10-06,74
3763,infeccion,2019-10-13,65
3764,infeccion,2019-10-20,69
3765,infeccion,2019-10-27,69
3766,infeccion,2019-11-03,67
3767,infeccion,2019-11-10,65
3768,infeccion,2019-11-17,69
3769,infeccion,2019-11-24,65
3770,infeccion,2019-12-01,66
3771,infeccion,2019-12-08,72
3772,infeccion,2019-12-15,65
3773,infeccion,2019-12-22,71
3774,infeccion,2019-12-29,64
3775,infeccion,2020-01-05,71
3776,infeccion,2020-01-12,70
3777,infeccion,2020-01-19,73
3778,infeccion,2020-01-26,70
3779,infeccion,2020-02-02,74
3780,infeccion,2020-02-09,75
3781,infeccion,2020-02-16,78
3782,infeccion,2020-02-23,79
3783,infeccion,2020-03-01,79
3784,infeccion,2020-03-08,87
3785,infeccion,2020-03-15,100
3786,infeccion,2020-03-22,91
3787,infeccion,2020-03-29,75
3788,infeccion,2020-04-05,83
3789,infeccion,2020-04-12,74
3790,infeccion,2020-04-19,74
3791,infeccion,2020-04-26,73
3792,infeccion,2020-05-03,72
3793,infeccion,2020-05-10,72
3794,infeccion,2020-05-17,68
3795,infeccion,2020-05-24,65
3796,medico,2019-01-06,95
3797,medico,2019-01-13,95
3798,medico,2019-01-20,92
3799,medico,2019-01-27,95
3800,medico,2019-02-03,92
3801,medico,2019-02-10,96
3802,medico,2019-02-17,93
3803,medico,2019-02-24,87
3804,medico,2019-03-03,92
3805,medico,2019-03-10,91
3806,medico,2019-03-17,87
3807,medico,2019-03-24,89
3808,medico,2019-03-31,89
3809,medico,2019-04-07,86
3810,medico,2019-04-14,60
3811,medico,2019-04-21,83
3812,medico,2019-04-28,74
3813,medico,2019-05-05,87
3814,medico,2019-05-12,84
3815,medico,2019-05-19,88
3816,medico,2019-05-26,79
3817,medico,2019-06-02,81
3818,medico,2019-06-09,78
3819,medico,2019-06-16,82
3820,medico,2019-06-23,79
3821,medico,2019-06-30,80
3822,medico,2019-07-07,81
3823,medico,2019-07-14,83
3824,medico,2019-07-21,76
3825,medico,2019-07-28,80
3826,medico,2019-08-04,72
3827,medico,2019-08-11,67
3828,medico,2019-08-18,80
3829,medico,2019-08-25,81
3830,medico,2019-09-01,84
3831,medico,2019-09-08,78
3832,medico,2019-09-15,86
3833,medico,2019-09-22,90
3834,medico,2019-09-29,89
3835,medico,2019-10-06,88
3836,medico,2019-10-13,89
3837,medico,2019-10-20,85
3838,medico,2019-10-27,80
3839,medico,2019-11-03,96
3840,medico,2019-11-10,86
3841,medico,2019-11-17,90
3842,medico,2019-11-24,85
3843,medico,2019-12-01,78
3844,medico,2019-12-08,81
3845,medico,2019-12-15,80
3846,medico,2019-12-22,68
3847,medico,2019-12-29,72
3848,medico,2020-01-05,89
3849,medico,2020-01-12,97
3850,medico,2020-01-19,91
3851,medico,2020-01-26,100
3852,medico,2020-02-02,100
3853,medico,2020-02-09,92
3854,medico,2020-02-16,92
3855,medico,2020-02-23,95
3856,medico,2020-03-01,94
3857,medico,2020-03-08,92
3858,medico,2020-03-15,89
3859,medico,2020-03-22,68
3860,medico,2020-03-29,55
3861,medico,2020-04-05,48
3862,medico,2020-04-12,59
3863,medico,2020-04-19,54
3864,medico,2020-04-26,51
3865,medico,2020-05-03,65
3866,medico,2020-05-10,65
3867,medico,2020-05-17,64
3868,medico,2020-05-24,69
3869,residencia ancianos,2019-01-06,29
3870,residencia ancianos,2019-01-13,26
3871,residencia ancianos,2019-01-20,25
3872,residencia ancianos,2019-01-27,24
3873,residencia ancianos,2019-02-03,25
3874,residencia ancianos,2019-02-10,26
3875,residencia ancianos,2019-02-17,28
3876,residencia ancianos,2019-02-24,22
3877,residencia ancianos,2019-03-03,30
3878,residencia ancianos,2019-03-10,27
3879,residencia ancianos,2019-03-17,24
3880,residencia ancianos,2019-03-24,30
3881,residencia ancianos,2019-03-31,24
3882,residencia ancianos,2019-04-07,40
3883,residencia ancianos,2019-04-14,27
3884,residencia ancianos,2019-04-21,23
3885,residencia ancianos,2019-04-28,25
3886,residencia ancianos,2019-05-05,26
3887,residencia ancianos,2019-05-12,23
3888,residencia ancianos,2019-05-19,25
3889,residencia ancianos,2019-05-26,26
3890,residencia ancianos,2019-06-02,24
3891,residencia ancianos,2019-06-09,23
3892,residencia ancianos,2019-06-16,22
3893,residencia ancianos,2019-06-23,20
3894,residencia ancianos,2019-06-30,20
3895,residencia ancianos,2019-07-07,26
3896,residencia ancianos,2019-07-14,29
3897,residencia ancianos,2019-07-21,26
3898,residencia ancianos,2019-07-28,25
3899,residencia ancianos,2019-08-04,25
3900,residencia ancianos,2019-08-11,23
3901,residencia ancianos,2019-08-18,24
3902,residencia ancianos,2019-08-25,24
3903,residencia ancianos,2019-09-01,22
3904,residencia ancianos,2019-09-08,22
3905,residencia ancianos,2019-09-15,22
3906,residencia ancianos,2019-09-22,24
3907,residencia ancianos,2019-09-29,24
3908,residencia ancianos,2019-10-06,24
3909,residencia ancianos,2019-10-13,24
3910,residencia ancianos,2019-10-20,21
3911,residencia ancianos,2019-10-27,23
3912,residencia ancianos,2019-11-03,24
3913,residencia ancianos,2019-11-10,24
3914,residencia ancianos,2019-11-17,24
3915,residencia ancianos,2019-11-24,25
3916,residencia ancianos,2019-12-01,23
3917,residencia ancianos,2019-12-08,23
3918,residencia ancianos,2019-12-15,29
3919,residencia ancianos,2019-12-22,25
3920,residencia ancianos,2019-12-29,23
3921,residencia ancianos,2020-01-05,29
3922,residencia ancianos,2020-01-12,28
3923,residencia ancianos,2020-01-19,24
3924,residencia ancianos,2020-01-26,28
3925,residencia ancianos,2020-02-02,26
3926,residencia ancianos,2020-02-09,28
3927,residencia ancianos,2020-02-16,27
3928,residencia ancianos,2020-02-23,23
3929,residencia ancianos,2020-03-01,45
3930,residencia ancianos,2020-03-08,35
3931,residencia ancianos,2020-03-15,75
3932,residencia ancianos,2020-03-22,100
3933,residencia ancianos,2020-03-29,71
3934,residencia ancianos,2020-04-05,56
3935,residencia ancianos,2020-04-12,50
3936,residencia ancianos,2020-04-19,42
3937,residencia ancianos,2020-04-26,35
3938,residencia ancianos,2020-05-03,24
3939,residencia ancianos,2020-05-10,30
3940,residencia ancianos,2020-05-17,26
3941,residencia ancianos,2020-05-24,28
3942,desescalada,2019-01-06,0
3943,desescalada,2019-01-13,0
3944,desescalada,2019-01-20,0
3945,desescalada,2019-01-27,0
3946,desescalada,2019-02-03,0
3947,desescalada,2019-02-10,0
3948,desescalada,2019-02-17,0
3949,desescalada,2019-02-24,0
3950,desescalada,2019-03-03,0
3951,desescalada,2019-03-10,0
3952,desescalada,2019-03-17,0
3953,desescalada,2019-03-24,0
3954,desescalada,2019-03-31,0
3955,desescalada,2019-04-07,0
3956,desescalada,2019-04-14,0
3957,desescalada,2019-04-21,0
3958,desescalada,2019-04-28,0
3959,desescalada,2019-05-05,0
3960,desescalada,2019-05-12,0
3961,desescalada,2019-05-19,0
3962,desescalada,2019-05-26,0
3963,desescalada,2019-06-02,0
3964,desescalada,2019-06-09,0
3965,desescalada,2019-06-16,0
3966,desescalada,2019-06-23,0
3967,desescalada,2019-06-30,0
3968,desescalada,2019-07-07,0
3969,desescalada,2019-07-14,0
3970,desescalada,2019-07-21,0
3971,desescalada,2019-07-28,0
3972,desescalada,2019-08-04,0
3973,desescalada,2019-08-11,0
3974,desescalada,2019-08-18,0
3975,desescalada,2019-08-25,0
3976,desescalada,2019-09-01,0
3977,desescalada,2019-09-08,0
3978,desescalada,2019-09-15,0
3979,desescalada,2019-09-22,0
3980,desescalada,2019-09-29,0
3981,desescalada,2019-10-06,0
3982,desescalada,2019-10-13,0
3983,desescalada,2019-10-20,0
3984,desescalada,2019-10-27,0
3985,desescalada,2019-11-03,0
3986,desescalada,2019-11-10,0
3987,desescalada,2019-11-17,0
3988,desescalada,2019-11-24,0
3989,desescalada,2019-12-01,0
3990,desescalada,2019-12-08,0
3991,desescalada,2019-12-15,0
3992,desescalada,2019-12-22,0
3993,desescalada,2019-12-29,0
3994,desescalada,2020-01-05,0
3995,desescalada,2020-01-12,0
3996,desescalada,2020-01-19,0
3997,desescalada,2020-01-26,0
3998,desescalada,2020-02-02,0
3999,desescalada,2020-02-09,0
4000,desescalada,2020-02-16,0
4001,desescalada,2020-02-23,0
4002,desescalada,2020-03-01,0
4003,desescalada,2020-03-08,0
4004,desescalada,2020-03-15,0
4005,desescalada,2020-03-22,0
4006,desescalada,2020-03-29,0
4007,desescalada,2020-04-05,1
4008,desescalada,2020-04-12,3
4009,desescalada,2020-04-19,6
4010,desescalada,2020-04-26,82
4011,desescalada,2020-05-03,100
4012,desescalada,2020-05-10,42
4013,desescalada,2020-05-17,33
4014,desescalada,2020-05-24,28
4015,clases online,2019-01-06,11
4016,clases online,2019-01-13,6
4017,clases online,2019-01-20,9
4018,clases online,2019-01-27,6
4019,clases online,2019-02-03,9
4020,clases online,2019-02-10,9
4021,clases online,2019-02-17,8
4022,clases online,2019-02-24,6
4023,clases online,2019-03-03,9
4024,clases online,2019-03-10,4
4025,clases online,2019-03-17,8
4026,clases online,2019-03-24,6
4027,clases online,2019-03-31,3
4028,clases online,2019-04-07,7
4029,clases online,2019-04-14,5
4030,clases online,2019-04-21,4
4031,clases online,2019-04-28,5
4032,clases online,2019-05-05,5
4033,clases online,2019-05-12,5
4034,clases online,2019-05-19,7
4035,clases online,2019-05-26,7
4036,clases online,2019-06-02,5
4037,clases online,2019-06-09,6
4038,clases online,2019-06-16,8
4039,clases online,2019-06-23,7
4040,clases online,2019-06-30,7
4041,clases online,2019-07-07,7
4042,clases online,2019-07-14,7
4043,clases online,2019-07-21,7
4044,clases online,2019-07-28,9
4045,clases online,2019-08-04,5
4046,clases online,2019-08-11,9
4047,clases online,2019-08-18,4
4048,clases online,2019-08-25,7
4049,clases online,2019-09-01,9
4050,clases online,2019-09-08,9
4051,clases online,2019-09-15,6
4052,clases online,2019-09-22,7
4053,clases online,2019-09-29,10
4054,clases online,2019-10-06,9
4055,clases online,2019-10-13,7
4056,clases online,2019-10-20,8
4057,clases online,2019-10-27,7
4058,clases online,2019-11-03,7
4059,clases online,2019-11-10,7
4060,clases online,2019-11-17,9
4061,clases online,2019-11-24,7
4062,clases online,2019-12-01,8
4063,clases online,2019-12-08,9
4064,clases online,2019-12-15,7
4065,clases online,2019-12-22,7
4066,clases online,2019-12-29,8
4067,clases online,2020-01-05,9
4068,clases online,2020-01-12,7
4069,clases online,2020-01-19,8
4070,clases online,2020-01-26,11
4071,clases online,2020-02-02,9
4072,clases online,2020-02-09,7
4073,clases online,2020-02-16,7
4074,clases online,2020-02-23,10
4075,clases online,2020-03-01,8
4076,clases online,2020-03-08,40
4077,clases online,2020-03-15,100
4078,clases online,2020-03-22,90
4079,clases online,2020-03-29,74
4080,clases online,2020-04-05,66
4081,clases online,2020-04-12,59
4082,clases online,2020-04-19,55
4083,clases online,2020-04-26,46
4084,clases online,2020-05-03,38
4085,clases online,2020-05-10,38
4086,clases online,2020-05-17,41
4087,clases online,2020-05-24,36
4088,examenes,2019-01-06,53
4089,examenes,2019-01-13,50
4090,examenes,2019-01-20,47
4091,examenes,2019-01-27,48
4092,examenes,2019-02-03,48
4093,examenes,2019-02-10,36
4094,examenes,2019-02-17,39
4095,examenes,2019-02-24,33
4096,examenes,2019-03-03,35
4097,examenes,2019-03-10,39
4098,examenes,2019-03-17,36
4099,examenes,2019-03-24,36
4100,examenes,2019-03-31,41
4101,examenes,2019-04-07,37
4102,examenes,2019-04-14,23
4103,examenes,2019-04-21,39
4104,examenes,2019-04-28,42
4105,examenes,2019-05-05,61
4106,examenes,2019-05-12,63
4107,examenes,2019-05-19,77
4108,examenes,2019-05-26,79
4109,examenes,2019-06-02,100
4110,examenes,2019-06-09,68
4111,examenes,2019-06-16,50
4112,examenes,2019-06-23,42
4113,examenes,2019-06-30,36
4114,examenes,2019-07-07,27
4115,examenes,2019-07-14,24
4116,examenes,2019-07-21,21
4117,examenes,2019-07-28,21
4118,examenes,2019-08-04,14
4119,examenes,2019-08-11,14
4120,examenes,2019-08-18,19
4121,examenes,2019-08-25,25
4122,examenes,2019-09-01,39
4123,examenes,2019-09-08,29
4124,examenes,2019-09-15,27
4125,examenes,2019-09-22,27
4126,examenes,2019-09-29,28
4127,examenes,2019-10-06,31
4128,examenes,2019-10-13,33
4129,examenes,2019-10-20,33
4130,examenes,2019-10-27,30
4131,examenes,2019-11-03,35
4132,examenes,2019-11-10,35
4133,examenes,2019-11-17,35
4134,examenes,2019-11-24,37
4135,examenes,2019-12-01,36
4136,examenes,2019-12-08,38
4137,examenes,2019-12-15,39
4138,examenes,2019-12-22,18
4139,examenes,2019-12-29,24
4140,examenes,2020-01-05,49
4141,examenes,2020-01-12,54
4142,examenes,2020-01-19,48
4143,examenes,2020-01-26,45
4144,examenes,2020-02-02,38
4145,examenes,2020-02-09,38
4146,examenes,2020-02-16,35
4147,examenes,2020-02-23,30
4148,examenes,2020-03-01,32
4149,examenes,2020-03-08,32
4150,examenes,2020-03-15,17
4151,examenes,2020-03-22,18
4152,examenes,2020-03-29,22
4153,examenes,2020-04-05,21
4154,examenes,2020-04-12,25
4155,examenes,2020-04-19,29
4156,examenes,2020-04-26,29
4157,examenes,2020-05-03,32
4158,examenes,2020-05-10,34
4159,examenes,2020-05-17,33
4160,examenes,2020-05-24,39
4161,menu escolar,2019-01-06,15
4162,menu escolar,2019-01-13,18
4163,menu escolar,2019-01-20,13
4164,menu escolar,2019-01-27,22
4165,menu escolar,2019-02-03,21
4166,menu escolar,2019-02-10,14
4167,menu escolar,2019-02-17,14
4168,menu escolar,2019-02-24,28
4169,menu escolar,2019-03-03,19
4170,menu escolar,2019-03-10,43
4171,menu escolar,2019-03-17,14
4172,menu escolar,2019-03-24,21
4173,menu escolar,2019-03-31,36
4174,menu escolar,2019-04-07,27
4175,menu escolar,2019-04-14,15
4176,menu escolar,2019-04-21,37
4177,menu escolar,2019-04-28,28
4178,menu escolar,2019-05-05,32
4179,menu escolar,2019-05-12,23
4180,menu escolar,2019-05-19,55
4181,menu escolar,2019-05-26,13
4182,menu escolar,2019-06-02,35
4183,menu escolar,2019-06-09,18
4184,menu escolar,2019-06-16,23
4185,menu escolar,2019-06-23,24
4186,menu escolar,2019-06-30,21
4187,menu escolar,2019-07-07,0
